timestamp,funding_rate,source
1733500800,6.01231e-05,caiooooo
1733504400,4.00449e-05,caiooooo
1733508000,7.36243e-05,caiooooo
1733511600,0.0001100898,caiooooo
1733515200,8.94444e-05,caiooooo
1733518800,7.70557e-05,caiooooo
1733522400,7.10881e-05,caiooooo
1733526000,7.38102e-05,caiooooo
1733529600,5.25491e-05,caiooooo
1733533200,7.40561e-05,caiooooo
1733536800,6.00268e-05,caiooooo
1733540400,6.05687e-05,caiooooo
1733544000,2.93984e-05,caiooooo
1733547600,4.40539e-05,caiooooo
1733551200,3.59614e-05,caiooooo
1733554800,3.39259e-05,caiooooo
1733558400,4.22697e-05,caiooooo
1733562000,4.72934e-05,caiooooo
1733565600,4.64589e-05,caiooooo
1733569200,2.1445e-05,caiooooo
1733572800,3.30055e-05,caiooooo
1733576400,3.69419e-05,caiooooo
1733580000,1.84299e-05,caiooooo
1733583600,5.6276e-05,caiooooo
1733587200,5.54553e-05,caiooooo
1733590800,5.2882e-05,caiooooo
1733594400,5.16851e-05,caiooooo
1733598000,5.87005e-05,caiooooo
1733601600,8.1076e-05,caiooooo
1733605200,9.76958e-05,caiooooo
1733608800,9.30437e-05,caiooooo
1733612400,7.09432e-05,caiooooo
1733616000,7.69104e-05,caiooooo
1733619600,6.77725e-05,caiooooo
1733623200,6.14516e-05,caiooooo
1733626800,8.10465e-05,caiooooo
1733630400,6.4733e-05,caiooooo
1733634000,6.98014e-05,caiooooo
1733637600,4.69367e-05,caiooooo
1733641200,5.42374e-05,caiooooo
1733644800,6.06224e-05,caiooooo
1733648400,2.39797e-05,caiooooo
1733652000,2.39561e-05,caiooooo
1733655600,3.79235e-05,caiooooo
1733659200,5.77277e-05,caiooooo
1733662800,7.14493e-05,caiooooo
1733666400,8.82005e-05,caiooooo
1733670000,7.91634e-05,caiooooo
1733673600,7.58896e-05,caiooooo
1733677200,7.48245e-05,caiooooo
1733680800,7.43905e-05,caiooooo
1733684400,7.02964e-05,caiooooo
